content_id,client_id,baseline_rank,baseline_action_score,suggested_action,reason_codes,is_declining_label,trend_direction,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,engagement_rate,content_age_days,days_since_last_update,word_count
content_a5335059c4ab,client_6208ef0f77,2736,0.7586099362484993,monitor,general_review,0,up,14824,135,509,22.3,0.91,5.11,236,104,7317.0
content_f874fb2dce32,client_19581e27de,2737,0.7585965567226891,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,3858,3,16,6.0,0.08,6.25,153,104,0.0
content_05965239cb9b,client_b4944c6ff0,2738,0.7585843350360145,refresh_and_review_ctr,position_opportunity,1,down,32678,271,269,4.1,0.83,10.04,112,20,2643.0
content_dbc80536363b,client_7f2253d7e2,2739,0.7585835552485994,refresh_and_review_ctr,position_opportunity,1,down,88328,618,628,6.2,0.7,2.23,224,20,3173.0
content_5017722e50f6,client_6208ef0f77,2740,0.7585793325318128,refresh_and_review_ctr,position_opportunity,1,down,6452,47,104,8.6,0.73,2.88,287,104,4827.0
content_2a5be480e926,client_6208ef0f77,2741,0.7585513929255036,monitor,general_review,1,down,10602,17,129,21.6,0.16,2.33,216,104,4646.0
content_d36074df168f,client_3fdba35f04,2742,0.758548433577531,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,8322,35,61,9.2,0.42,6.56,284,26,1987.0
content_68573149bb42,client_19581e27de,2743,0.758526664819261,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,18502,22,29,5.8,0.12,0.0,148,20,0.0
content_1ee1bcf136dd,client_19581e27de,2744,0.7584800080765639,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,3537,8,8,2.6,0.23,0.0,330,104,0.0
content_4ac253651eb0,client_6208ef0f77,2745,0.758466629553088,monitor,general_review,0,stable,19258,13,493,29.1,0.07,0.0,229,104,7413.0
content_ce13475ed832,client_19581e27de,2746,0.7584596568827531,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,7742,16,68,6.4,0.21,1.47,389,22,0.0
content_844a84b4dad8,client_6208ef0f77,2747,0.7584376969404761,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,8038,27,222,14.7,0.34,1.8,299,104,6384.0
content_f90710cc6eab,client_6208ef0f77,2748,0.7584093268931571,monitor,general_review,0,stable,14958,21,90,26.0,0.14,2.22,229,104,6963.0
content_864fec53a163,client_4e07408562,2749,0.7583798483828198,refresh_and_review_ctr,position_opportunity,0,up,10564,154,144,6.5,1.46,2.08,280,25,2817.0
content_bd163fda763e,client_3fdba35f04,2750,0.7583349838555088,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,4777,14,37,8.6,0.29,2.7,131,104,1715.0
content_0acaee6f1eb7,client_3fdba35f04,2751,0.7583249118011204,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,11361,28,73,12.6,0.25,4.11,284,26,3073.0
content_7e45f97d5bfc,client_19581e27de,2752,0.7582833742955517,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,26254,81,83,4.6,0.31,2.41,112,20,2606.0
content_12008fddfdbf,client_6208ef0f77,2753,0.7582327992058824,monitor,general_review,1,down,55074,161,238,36.0,0.29,3.78,300,104,5243.0
content_ab81c093d1d3,client_6208ef0f77,2754,0.7582019250399159,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,6283,13,51,10.0,0.21,3.92,148,104,5299.0
content_c05562111bb2,client_4e07408562,2755,0.7581725942609044,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,29734,61,62,5.1,0.21,1.61,445,20,2808.0
content_ae67ec7f6a86,client_6208ef0f77,2756,0.758154591141023,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,7351,14,276,13.9,0.19,0.72,229,104,5555.0
content_26ed42144892,client_19581e27de,2757,0.75813606444171,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,25123,54,52,3.9,0.21,3.85,119,20,2739.0
content_8e7b754257df,client_6208ef0f77,2758,0.7580993544990663,monitor,general_review,1,down,45914,26,143,35.8,0.06,0.7,286,104,6469.0
content_a174cebe4526,client_6208ef0f77,2759,0.7580950674264705,refresh_and_review_ctr,position_opportunity,0,up,8658,70,122,14.7,0.81,2.46,229,104,5516.0
content_f6ae0f36d70d,client_f369cb89fc,2760,0.7580676840927705,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,44860,9,6,9.0,0.02,16.67,95,20,2784.0
content_b847d3bc76b9,client_19581e27de,2761,0.7579804309444444,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,5378,4,6,9.3,0.07,0.0,126,104,3071.0
content_2fa069101b3d,client_19581e27de,2762,0.7579388248349339,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,3828,2,6,6.1,0.05,0.0,330,104,0.0
content_45e45f14d522,client_6208ef0f77,2763,0.7579180814993997,monitor,general_review,1,down,18604,13,215,29.1,0.07,0.0,287,104,6565.0
content_72cbc0925ce1,client_6208ef0f77,2764,0.7578483548470055,monitor,general_review,1,down,53894,33,179,36.9,0.06,0.56,299,104,5553.0
content_5669dbbc085e,client_6208ef0f77,2765,0.7578422655819327,monitor,general_review,1,down,12475,39,227,23.6,0.31,0.44,229,104,5151.0
content_4cd494a6e044,client_19581e27de,2766,0.7578347401443912,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,7922,32,37,6.3,0.4,0.0,445,22,0.0
content_292efd8c2a22,client_e629fa6598,2767,0.7578202274144323,refresh_and_review_ctr,position_opportunity,0,stable,4774,34,55,8.0,0.71,1.82,358,104,1300.0
content_95f489ab52f2,client_3fdba35f04,2768,0.7577999733047385,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,11663,26,52,16.5,0.22,3.85,174,26,2407.0
content_e203b2c78e5b,client_349c41201b,2769,0.7577990789670869,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,59838,154,180,7.5,0.26,1.11,111,20,3091.0
content_c88fd81f84a8,client_349c41201b,2770,0.7577888039803922,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,60851,137,166,6.2,0.23,1.2,154,20,3809.0
